First,Last,RookieYear,Brand,Year,CardNumber
Jimmy,Jones,,Topps,1989,748
Rafael,Ramirez,,Topps,1989,749
Bret,Saberhagen,,Topps,1989,750
Ken,Oberkfell,,Topps,1989,751
Jim,Gott,,Topps,1989,752
Jose,Uribe,,Topps,1989,753
Bob,Brower,,Topps,1989,754
Mike,Scioscia,,Topps,1989,755
Scott,Medvin,,Topps,1989,756
Brady,Anderson,1989,Topps,1989,757
Gene,Walter,,Topps,1989,758
Milwaukee,Brewers,,Topps,1989,759
Lee,Smith,,Topps,1989,760
Dante,Bichette,1989,Topps,1989,761
Bobby,Thigpen,,Topps,1989,762
Dave,Martinez,,Topps,1989,763
Robin,Ventura,1989,Topps,1989,764
Glenn,Davis,,Topps,1989,765
Cecilio,Guante,,Topps,1989,766
Mike,Capel,,Topps,1989,767
Bill,Wegman,,Topps,1989,768
Junior,Ortiz,,Topps,1989,769
Alan,Trammell,,Topps,1989,770
Ron,Kittle,,Topps,1989,771
Ron,Oester,,Topps,1989,772
Keith,Moreland,,Topps,1989,773
Frank,Robinson MG/TC,,Topps,1989,774
Jeff,Reardon,,Topps,1989,775
Nelson,Liriano,,Topps,1989,776
Ted,Power,,Topps,1989,777
Bruce,Benedict,,Topps,1989,778
Craig,McMurtry,,Topps,1989,779
Pedro,Guerrero,,Topps,1989,780
Greg,Briley,,Topps,1989,781
Checklist,661-792,,Topps,1989,782
Trevor,Wilson,1989,Topps,1989,783
Steve,Avery,1989,Topps,1989,784
Ellis,Burks,,Topps,1989,785
Melido,Perez,,Topps,1989,786
Dave,West,1989,Topps,1989,787
Mike,Morgan,,Topps,1989,788
KC,Royals,,Topps,1989,789
Sid,Fernandez,,Topps,1989,790
Jim,Lindeman,,Topps,1989,791
Rafael,Santana,,Topps,1989,792
Nolan,Ryan,,Topps,1990,1
Nolan,Ryan Salute Mets,,Topps,1990,2
Nolan,Ryan Salute Angels,,Topps,1990,3
Nolan,Ryan Salute Astros,,Topps,1990,4
Nolan,Ryan Salute Rangers,,Topps,1990,5
Vince,Coleman,,Topps,1990,6
Rickey,Henderson,,Topps,1990,7
Cal,Ripken,,Topps,1990,8
Eric,Plunk,,Topps,1990,9
Barry,Larkin,,Topps,1990,10
Paul,Gibson,,Topps,1990,11
Joe,Girardi,,Topps,1990,12
Mark,Williamson,,Topps,1990,13
Mike,Fetters,1990,Topps,1990,14
Teddy,Higuera,,Topps,1990,15
Kent,Anderson,,Topps,1990,16
Kelly,Downs,,Topps,1990,17
Carlos,Quintana,,Topps,1990,18
Al,Newman,,Topps,1990,19
Mark,Gubicza,,Topps,1990,20
Jeff,Torborg,,Topps,1990,21
Bruce,Ruffin,,Topps,1990,22
Randy,Velarde,,Topps,1990,23
Joe,Hesketh,,Topps,1990,24
Willie,Randolph,,Topps,1990,25
Don,Slaught,,Topps,1990,26
Rick,Leach,,Topps,1990,27
Duane,Ward,,Topps,1990,28
John,Cangelosi,,Topps,1990,29
David,Cone,,Topps,1990,30
Henry,Cotto,,Topps,1990,31
John,Farrell,,Topps,1990,32
Greg,Walker,,Topps,1990,33
Tony,Fossas,,Topps,1990,34
Benito,Santiago,,Topps,1990,35
John,Costello,,Topps,1990,36
Domingo,Ramos,,Topps,1990,37
Wes,Gardner,,Topps,1990,38
Curt,Ford,,Topps,1990,39
Jay,Howell,,Topps,1990,40
Matt,Williams,,Topps,1990,41
Jeff,M. Robinson,,Topps,1990,42
Dante,Bichette,,Topps,1990,43
Roger,Salkeld FDP,1990,Topps,1990,44
Dave,Parker,,Topps,1990,45
Rob,Dibble,,Topps,1990,46
Brian,Harper,,Topps,1990,47
Zane,Smith,,Topps,1990,48
Tom,Lawless,,Topps,1990,49
Glenn,Davis,,Topps,1990,50
Doug,Rader,,Topps,1990,51
Jack,Daugherty,,Topps,1990,52
Mike,LaCoss,,Topps,1990,53
Joel,Skinner,,Topps,1990,54
Darrell,Evans,,Topps,1990,55
Franklin,Stubbs,,Topps,1990,56
Greg,Vaughn,,Topps,1990,57
Keith,Miller,,Topps,1990,58
Ted,Power,,Topps,1990,59
George,Brett,,Topps,1990,60
Deion,Sanders,,Topps,1990,61
Ramon,Martinez,,Topps,1990,62
Mike,Pagliarulo,,Topps,1990,63
Danny,Darwin,,Topps,1990,64
Devon,White,,Topps,1990,65
Greg,Litton,,Topps,1990,66
Scott,Sanderson,,Topps,1990,67
Dave,Henderson,,Topps,1990,68
Todd,Frohwirth,,Topps,1990,69
Mike,Greenwell,,Topps,1990,70
Allan,Anderson,,Topps,1990,71
Jeff,Huson,1990,Topps,1990,72
Bob,Milacki,,Topps,1990,73
Jeff,Jackson,1990,Topps,1990,74
Doug,Jones,,Topps,1990,75
Dave,Valle,,Topps,1990,76
Dave,Bergman,,Topps,1990,77
Mike,Flanagan,,Topps,1990,78
Ron,Kittle,,Topps,1990,79
Jeff,Russell,,Topps,1990,80
Bob,Rodgers,,Topps,1990,81
Scott,Terry,,Topps,1990,82
Hensley,Meulens,,Topps,1990,83
Ray,Searage,,Topps,1990,84
Juan,Samuel,,Topps,1990,85
Paul,Kilgus,,Topps,1990,86
Rick,Luecken,1990,Topps,1990,87
Glenn,Braggs,,Topps,1990,88
Clint,Zavaras,,Topps,1990,89
Jack,Clark,,Topps,1990,90
Steve,Frey,,Topps,1990,91
Mike,Stanley,,Topps,1990,92
Shawn,Hillegas,,Topps,1990,93
Herm,Winningham,,Topps,1990,94
Todd,Worrell,,Topps,1990,95
Jody,Reed,,Topps,1990,96
Curt,Schilling,,Topps,1990,97
Jose,Gonzalez,,Topps,1990,98
Rich,Monteleone,,Topps,1990,99
Will,Clark,,Topps,1990,100
Shane,Rawley,,Topps,1990,101
Stan,Javier,,Topps,1990,102
Marvin,Freeman,,Topps,1990,103
Bob,Knepper,,Topps,1990,104
Randy,Myers,,Topps,1990,105
Charlie,O'Brien,,Topps,1990,106
Fred,Lynn,,Topps,1990,107
Rod,Nichols,,Topps,1990,108
Roberto,Kelly,,Topps,1990,109
Tommy,Helms,,Topps,1990,110
Ed,Whited,,Topps,1990,111
Glenn,Wilson,,Topps,1990,112
Manny,Lee,,Topps,1990,113
Mike,Bielecki,,Topps,1990,114
Tony,Pena,,Topps,1990,115
Floyd,Bannister,,Topps,1990,116
Mike,Sharperson,,Topps,1990,117
Erik,Hanson,,Topps,1990,118
Billy,Hatcher,,Topps,1990,119
John,Franco,,Topps,1990,120
Robin,Ventura,,Topps,1990,121
Shawn,Abner,,Topps,1990,122
Rich,Gedman,,Topps,1990,123
Dave,Dravecky,,Topps,1990,124
Kent,Hrbek,,Topps,1990,125
Randy,Kramer,,Topps,1990,126
Mike,Devereaux,,Topps,1990,127
Checklist,1,,Topps,1990,128
Ron,Jones,,Topps,1990,129
Bert,Blyleven,,Topps,1990,130
Matt,Nokes,,Topps,1990,131
Lance,Blankenship,,Topps,1990,132
Ricky,Horton,,Topps,1990,133
Earl,Cunningham FDP,1990,Topps,1990,134
Dave,Magadan,,Topps,1990,135
Kevin,Brown,,Topps,1990,136
Marty,Pevey,,Topps,1990,137
Al,Leiter,,Topps,1990,138
Greg,Brock,,Topps,1990,139
Andre,Dawson,,Topps,1990,140
John,Hart,,Topps,1990,141
Jeff,Wetherby,1990,Topps,1990,142
Rafael,Belliard,,Topps,1990,143
Bud,Black,,Topps,1990,144
Terry,Steinbach,,Topps,1990,145
Rob,Richie,,Topps,1990,146
Chuck,Finley,,Topps,1990,147
Edgar,Martinez,,Topps,1990,148
Steve,Farr,,Topps,1990,149
Kirk,Gibson,,Topps,1990,150
Rick,Mahler,,Topps,1990,151
Lonnie,Smith,,Topps,1990,152
Randy,Milligan,,Topps,1990,153
Mike,Maddux,,Topps,1990,154
Ellis,Burks,,Topps,1990,155
Ken,Patterson,,Topps,1990,156
Craig,Biggio,,Topps,1990,157
Craig,Lefferts,,Topps,1990,158
Mike,Felder,,Topps,1990,159
Dave,Righetti,,Topps,1990,160
Harold,Reynolds,,Topps,1990,161
Todd,Zeile,,Topps,1990,162
Phil,Bradley,,Topps,1990,163
Jeff,Juden,1990,Topps,1990,164
Walt,Weiss,,Topps,1990,165
Bobby,Witt,,Topps,1990,166
Kevin,Appier,,Topps,1990,167
Jose,Lind,,Topps,1990,168
Richard,Dotson,,Topps,1990,169
George,Bell,,Topps,1990,170
Russ,Nixon,,Topps,1990,171
Tom,Lampkin,,Topps,1990,172
Tim,Belcher,,Topps,1990,173
Jeff,Kunkel,,Topps,1990,174
Mike,Moore,,Topps,1990,175
Luis,Quinones,,Topps,1990,176
Mike,Henneman,,Topps,1990,177
Chris,James,,Topps,1990,178
Brian,Holton,,Topps,1990,179
Tim,Raines,,Topps,1990,180
Juan,Agosto,,Topps,1990,181
Mookie,Wilson,,Topps,1990,182
Steve,Lake,,Topps,1990,183
Danny,Cox,,Topps,1990,184
Ruben,Sierra,,Topps,1990,185
Dave,LaPoint,,Topps,1990,186
Rick,Wrona,,Topps,1990,187
Mike,Smithson,,Topps,1990,188
Dick,Schofield,,Topps,1990,189
Rick,Reuschel,,Topps,1990,190
Pat,Borders,,Topps,1990,191
Don,August,,Topps,1990,192
Andy,Benes,,Topps,1990,193
Glenallen,Hill,,Topps,1990,194
Tim,Burke,,Topps,1990,195
Gerald,Young,,Topps,1990,196
Doug,Drabek,,Topps,1990,197
Mike,Marshall,,Topps,1990,198
Sergio,Valdez,,Topps,1990,199
Don,Mattingly,,Topps,1990,200
Cito,Gaston,,Topps,1990,201
Mike,Macfarlane,,Topps,1990,202
Mike,Roesler,,Topps,1990,203
Bob,Dernier,,Topps,1990,204
Mark,Davis,,Topps,1990,205
Nick,Esasky,,Topps,1990,206
Bob,Ojeda,,Topps,1990,207
Brook,Jacoby,,Topps,1990,208
Greg,Mathews,,Topps,1990,209
Ryne,Sandberg,,Topps,1990,210
John,Cerutti,,Topps,1990,211
Joe,Orsulak,,Topps,1990,212
Scott,Bankhead,,Topps,1990,213
Terry,Francona,,Topps,1990,214
Kirk,McCaskill,,Topps,1990,215
Ricky,Jordan,,Topps,1990,216
Don,Robinson,,Topps,1990,217
Wally,Backman,,Topps,1990,218
Donn,Pall,,Topps,1990,219
Barry,Bonds,,Topps,1990,220
Gary,Mielke,,Topps,1990,221
Kurt,Stillwell,,Topps,1990,222
Tommy,Gregg,,Topps,1990,223
Delino,DeShields,1990,Topps,1990,224
Jim,Deshaies,,Topps,1990,225
Mickey,Hatcher,,Topps,1990,226
Kevin,Tapani,1990,Topps,1990,227
Dave,Martinez,,Topps,1990,228
David,Wells,,Topps,1990,229
Keith,Hernandez,,Topps,1990,230
Jack,McKeon,,Topps,1990,231
Darnell,Coles,,Topps,1990,232
Ken,Hill,,Topps,1990,233
Mariano,Duncan,,Topps,1990,234
Jeff,Reardon,,Topps,1990,235
Hal,Morris,,Topps,1990,236
Kevin,Ritz,,Topps,1990,237
Felix,Jose,,Topps,1990,238
Eric,Show,,Topps,1990,239
Mark,Grace,,Topps,1990,240
Mike,Krukow,,Topps,1990,241
Fred,Manrique,,Topps,1990,242
Barry,Jones,,Topps,1990,243
Bill,Schroeder,,Topps,1990,244
Roger,Clemens,,Topps,1990,245
Jim,Eisenreich,,Topps,1990,246
Jerry,Reed,,Topps,1990,247
Dave,Anderson,,Topps,1990,248
Mike,Smith,1990,Topps,1990,249
Jose,Canseco,,Topps,1990,250
Jeff,Blauser,,Topps,1990,251
Otis,Nixon,,Topps,1990,252
Mark,Portugal,,Topps,1990,253
Francisco,Cabrera,,Topps,1990,254
Bobby,Thigpen,,Topps,1990,255
Marvell,Wynne,,Topps,1990,256
Jose,DeLeon,,Topps,1990,257
Barry,Lyons,,Topps,1990,258
Lance,McCullers,,Topps,1990,259
Eric,Davis,,Topps,1990,260
Whitey,Herzog,,Topps,1990,261
Checklist,2,,Topps,1990,262
Mel,Stottlemyre Jr.,,Topps,1990,263
Bryan,Clutterbuck,,Topps,1990,264
Pete,O'Brien,,Topps,1990,265
German,Gonzalez,,Topps,1990,266
Mark,Davidson,,Topps,1990,267
Rob,Murphy,,Topps,1990,268
Dickie,Thon,,Topps,1990,269
Dave,Stewart,,Topps,1990,270
Chet,Lemon,,Topps,1990,271
Bryan,Harvey,,Topps,1990,272
Bobby,Bonilla,,Topps,1990,273
Mauro,Gozzo,,Topps,1990,274
Mickey,Tettleton,,Topps,1990,275
Gary,Thurman,,Topps,1990,276
Lenny,Harris,,Topps,1990,277
Pascual,Perez,,Topps,1990,278
Steve,Buechele,,Topps,1990,279
Lou,Whitaker,,Topps,1990,280
Kevin,Bass,,Topps,1990,281
Derek,Lilliquist,,Topps,1990,282
Albert,Belle,,Topps,1990,283
Mark,Gardner,1990,Topps,1990,284
Willie,McGee,,Topps,1990,285
Lee,Guetterman,,Topps,1990,286
Vance,Law,,Topps,1990,287
Greg,Briley,,Topps,1990,288
Norm,Charlton,,Topps,1990,289
Robin,Yount,,Topps,1990,290
Dave,Johnson,,Topps,1990,291
Jim,Gott,,Topps,1990,292
Mike,Gallego,,Topps,1990,293
Craig,McMurtry,,Topps,1990,294
Fred,McGriff,,Topps,1990,295
Jeff,Ballard,,Topps,1990,296
Tommy,Herr,,Topps,1990,297
Dan,Gladden,,Topps,1990,298
Adam,Peterson,,Topps,1990,299
Bo,Jackson,,Topps,1990,300
Don,Aase,,Topps,1990,301
Marcus,Lawton,,Topps,1990,302
Rick,Cerone,,Topps,1990,303
Marty,Clary,,Topps,1990,304
Eddie,Murray,,Topps,1990,305
Tom,Niedenfuer,,Topps,1990,306
Bip,Roberts,,Topps,1990,307
Jose,Guzman,,Topps,1990,308
Eric,Yelding,,Topps,1990,309
Steve,Bedrosian,,Topps,1990,310
Dwight,Smith,,Topps,1990,311
Dan,Quisenberry,,Topps,1990,312
Gus,Polidor,,Topps,1990,313
Donald,Harris FDP,1990,Topps,1990,314
Bruce,Hurst,,Topps,1990,315
Carney,Lansford,,Topps,1990,316
Mark,Guthrie,,Topps,1990,317
Wallace,Johnson,,Topps,1990,318
Dion,James,,Topps,1990,319
Dave,Stieb,,Topps,1990,320
Joe,Morgan,,Topps,1990,321
Junior,Ortiz,,Topps,1990,322
Willie,Wilson,,Topps,1990,323
Pete,Harnisch,,Topps,1990,324
Robby,Thompson,,Topps,1990,325
Tom,McCarthy,,Topps,1990,326
Ken,Williams,,Topps,1990,327
Curt,Young,,Topps,1990,328
Oddibe,McDowell,,Topps,1990,329
Ron,Darling,,Topps,1990,330
Juan,Gonzalez,1990,Topps,1990,331
Paul,O'Neill,,Topps,1990,332
Bill,Wegman,,Topps,1990,333
Johnny,Ray,,Topps,1990,334
Andy,Hawkins,,Topps,1990,335
Ken,Griffey Jr.,,Topps,1990,336
Lloyd,McClendon,,Topps,1990,337
Dennis,Lamp,,Topps,1990,338
Dave,Clark,,Topps,1990,339
Fernando,Valenzuela,,Topps,1990,340
Tom,Foley,,Topps,1990,341
Alex,Trevino,,Topps,1990,342
Frank,Tanana,,Topps,1990,343
George,Canale,,Topps,1990,344
Harold,Baines,,Topps,1990,345
Jim,Presley,,Topps,1990,346
Junior,Felix,,Topps,1990,347
Gary,Wayne,,Topps,1990,348
Steve,Finley,,Topps,1990,349
Bret,Saberhagen,,Topps,1990,350
Roger,Craig,,Topps,1990,351
Bryn,Smith,,Topps,1990,352
Sandy,Alomar Jr.,,Topps,1990,353
Stan,Belinda,1990,Topps,1990,354
Marty,Barrett,,Topps,1990,355
Randy,Ready,,Topps,1990,356
Dave,West,,Topps,1990,357
Andres,Thomas,,Topps,1990,358
Jimmy,Jones,,Topps,1990,359
Paul,Molitor,,Topps,1990,360
Randy,McCament,,Topps,1990,361
Damon,Berryhill,,Topps,1990,362
Dan,Petry,,Topps,1990,363
Rolando,Roomes,,Topps,1990,364
Ozzie,Guillen,,Topps,1990,365
Mike,Heath,,Topps,1990,366
Mike,Morgan,,Topps,1990,367
Bill,Doran,,Topps,1990,368
Todd,Burns,,Topps,1990,369
Tim,Wallach,,Topps,1990,370
Jimmy,Key,,Topps,1990,371
Terry,Kennedy,,Topps,1990,372
Alvin,Davis,,Topps,1990,373
Steve,Cummings,1990,Topps,1990,374
Dwight,Evans,,Topps,1990,375
Checklist,3,,Topps,1990,376
Mickey,Weston,,Topps,1990,377
Luis,Salazar,,Topps,1990,378
Steve,Rosenberg,,Topps,1990,379
Dave,Winfield,,Topps,1990,380
Frank,Robinson,,Topps,1990,381
Jeff,Musselman,,Topps,1990,382
John,Morris,,Topps,1990,383
Pat,Combs,,Topps,1990,384
Fred,McGriff,,Topps,1990,385
Julio,Franco,,Topps,1990,386
Wade,Boggs,,Topps,1990,387
Cal,Ripken,,Topps,1990,388
Robin,Yount,,Topps,1990,389
Ruben,Sierra,,Topps,1990,390
Kirby,Puckett,,Topps,1990,391
Carlton,Fisk,,Topps,1990,392
Bret,Saberhagen,,Topps,1990,393
Jeff,Ballard,,Topps,1990,394
Jeff,Russell,,Topps,1990,395
Bart,Giamatti RC MEM,,Topps,1990,396
Will,Clark,,Topps,1990,397
Ryne,Sandberg,,Topps,1990,398
Howard,Johnson,,Topps,1990,399
Ozzie,Smith,,Topps,1990,400
Kevin,Mitchell,,Topps,1990,401
Eric,Davis,,Topps,1990,402
Tony,Gwynn,,Topps,1990,403
Craig,Biggio,,Topps,1990,404
Mike,Scott,,Topps,1990,405
Joe,Magrane,,Topps,1990,406
Mark,Davis,,Topps,1990,407
Trevor,Wilson,,Topps,1990,408
Tom,Brunansky,,Topps,1990,409
Joe,Boever,,Topps,1990,410
Ken,Phelps,,Topps,1990,411
Jamie,Moyer,,Topps,1990,412
Brian,DuBois,,Topps,1990,413
Frank,Thomas,1990,Topps,1990,414
Frank,Thomas,,Topps,1990,414A
Frank,Thomas,,Topps,1990,414B
Shawon,Dunston,,Topps,1990,415
Dave,W. Johnson,1990,Topps,1990,416
Jim,Gantner,,Topps,1990,417
Tom,Browning,,Topps,1990,418
Beau,Allred,,Topps,1990,419
Carlton,Fisk,,Topps,1990,420
Greg,Minton,,Topps,1990,421
Pat,Sheridan,,Topps,1990,422
Fred,Toliver,,Topps,1990,423
Jerry,Reuss,,Topps,1990,424
Bill,Landrum,,Topps,1990,425
Jeff,Hamilton,,Topps,1990,426
Carmen,Castillo,,Topps,1990,427
Steve,Davis,1990,Topps,1990,428
Tom,Kelly,,Topps,1990,429
Pete,Incaviglia,,Topps,1990,430
Randy,Johnson,,Topps,1990,431
Damaso,Garcia,,Topps,1990,432
Steve,Olin,,Topps,1990,433
Mark,Carreon,,Topps,1990,434
Kevin,Seitzer,,Topps,1990,435
Mel,Hall,,Topps,1990,436
Les,Lancaster,,Topps,1990,437
Greg,Myers,,Topps,1990,438
Jeff,Parrett,,Topps,1990,439
Alan,Trammell,,Topps,1990,440
Bob,Kipper,,Topps,1990,441
Jerry,Browne,,Topps,1990,442
Cris,Carpenter,,Topps,1990,443
Kyle,Abbott FDP,,Topps,1990,444
Danny,Jackson,,Topps,1990,445
Dan,Pasqua,,Topps,1990,446
Atlee,Hammaker,,Topps,1990,447
Greg,Gagne,,Topps,1990,448
Dennis,Rasmussen,,Topps,1990,449
Rickey,Henderson,,Topps,1990,450
Mark,Lemke,,Topps,1990,451
Luis,DeLosSantos,,Topps,1990,452
Jody,Davis,,Topps,1990,453
Jeff,King,,Topps,1990,454
Jeffrey,Leonard,,Topps,1990,455
Chris,Gwynn,,Topps,1990,456
Gregg,Jefferies,,Topps,1990,457
Bob,McClure,,Topps,1990,458
Jim,Lefebvre,,Topps,1990,459
Mike,Scott,,Topps,1990,460
Carlos,Martinez,,Topps,1990,461
Denny,Walling,,Topps,1990,462
Drew,Hall,,Topps,1990,463
Jerome,Walton,,Topps,1990,464
Kevin,Gross,,Topps,1990,465
Rance,Mulliniks,,Topps,1990,466
Juan,Nieves,,Topps,1990,467
Bill,Ripken,,Topps,1990,468
John,Kruk,,Topps,1990,469
Frank,Viola,,Topps,1990,470
Mike,Brumley,,Topps,1990,471
Jose,Uribe,,Topps,1990,472
Joe,Price,,Topps,1990,473
Rich,Thompson,,Topps,1990,474
Bob,Welch,,Topps,1990,475
Brad,Komminsk,,Topps,1990,476
Willie,Fraser,,Topps,1990,477
Mike,LaValliere,,Topps,1990,478
Frank,White,,Topps,1990,479
Sid,Fernandez,,Topps,1990,480
Garry,Templeton,,Topps,1990,481
Steve,Carter,,Topps,1990,482
Alejandro,Pena,,Topps,1990,483
Mike,Fitzgerald,,Topps,1990,484
John,Candelaria,,Topps,1990,485
Jeff,Treadway,,Topps,1990,486
Steve,Searcy,,Topps,1990,487
Ken,Oberkfell,,Topps,1990,488
Nick,Leyva,,Topps,1990,489
Dan,Plesac,,Topps,1990,490
Dave,Cochrane,,Topps,1990,491
Ron,Oester,,Topps,1990,492
Jason,Grimsley,1990,Topps,1990,493
Terry,Puhl,,Topps,1990,494
Lee,Smith,,Topps,1990,495
Cecil,Espy,,Topps,1990,496
Dave,Schmidt,,Topps,1990,497
Rick,Schu,,Topps,1990,498
Bill,Long,,Topps,1990,499
Kevin,Mitchell,,Topps,1990,500
Matt,Young,,Topps,1990,501
Mitch,Webster,,Topps,1990,502
Randy,St.Claire,,Topps,1990,503
Tom,O'Malley,,Topps,1990,504
Kelly,Gruber,,Topps,1990,505
Tom,Glavine,,Topps,1990,506
Gary,Redus,,Topps,1990,507
Terry,Leach,,Topps,1990,508
Tom,Pagnozzi,,Topps,1990,509
Dwight,Gooden,,Topps,1990,510
Clay,Parker,,Topps,1990,511
Gary,Pettis,,Topps,1990,512
Mark,Eichhorn,,Topps,1990,513
Andy,Allanson,,Topps,1990,514
Len,Dykstra,,Topps,1990,515
Tim,Leary,,Topps,1990,516
Roberto,Alomar,,Topps,1990,517
Bill,Krueger,,Topps,1990,518
Bucky,Dent,,Topps,1990,519
Mitch,Williams,,Topps,1990,520
Craig,Worthington,,Topps,1990,521
Mike,Dunne,,Topps,1990,522
Jay,Bell,,Topps,1990,523
Daryl,Boston,,Topps,1990,524
Wally,Joyner,,Topps,1990,525
Checklist,4,,Topps,1990,526
Ron,Hassey,,Topps,1990,527
Kevin,Wickander,,Topps,1990,528
Greg,A. Harris,,Topps,1990,529
Mark,Langston,,Topps,1990,530
Ken,Caminiti,,Topps,1990,531
Cecilio,Guante,,Topps,1990,532
Tim,Jones,,Topps,1990,533
Louie,Meadows,,Topps,1990,534
John,Smoltz,,Topps,1990,535
Bob,Geren,,Topps,1990,536
Mark,Grant,,Topps,1990,537
Bill,Spiers,,Topps,1990,538
Neal,Heaton,,Topps,1990,539
Danny,Tartabull,,Topps,1990,540
Pat,Perry,,Topps,1990,541
Darren,Daulton,,Topps,1990,542
Nelson,Liriano,,Topps,1990,543
Dennis,Boyd,,Topps,1990,544
Kevin,McReynolds,,Topps,1990,545
Kevin,Hickey,,Topps,1990,546
Jack,Howell,,Topps,1990,547
Pat,Clements,,Topps,1990,548
Don,Zimmer,,Topps,1990,549
Julio,Franco,,Topps,1990,550
Tim,Crews,,Topps,1990,551
Mike,Smith,,Topps,1990,552
Scott,Scudder,,Topps,1990,553
Jay,Buhner,,Topps,1990,554
Jack,Morris,,Topps,1990,555
Gene,Larkin,,Topps,1990,556
Jeff,Innis,,Topps,1990,557
Rafael,Ramirez,,Topps,1990,558
Andy,McGaffigan,,Topps,1990,559
Steve,Sax,,Topps,1990,560
Ken,Dayley,,Topps,1990,561
Chad,Kreuter,,Topps,1990,562
Alex,Sanchez,,Topps,1990,563
Tyler,Houston,1990,Topps,1990,564
Scott,Fletcher,,Topps,1990,565
Mark,Knudson,,Topps,1990,566
Ron,Gant,,Topps,1990,567
John,Smiley,,Topps,1990,568
Ivan,Calderon,,Topps,1990,569
Cal,Ripken,,Topps,1990,570
Brett,Butler,,Topps,1990,571
Greg,W. Harris,,Topps,1990,572
Danny,Heep,,Topps,1990,573
Bill,Swift,,Topps,1990,574
Lance,Parrish,,Topps,1990,575
Mike,Dyer,,Topps,1990,576
Charlie,Hayes,,Topps,1990,577
Joe,Magrane,,Topps,1990,578
Art,Howe,,Topps,1990,579
Joe,Carter,,Topps,1990,580
Ken,Griffey Sr.,,Topps,1990,581
Rick,Honeycutt,,Topps,1990,582
Bruce,Benedict,,Topps,1990,583
Phil,Stephenson,,Topps,1990,584
Kal,Daniels,,Topps,1990,585
Edwin,Nunez,,Topps,1990,586
Lance,Johnson,,Topps,1990,587
Rick,Rhoden,,Topps,1990,588
Mike,Aldrete,,Topps,1990,589
Ozzie,Smith,,Topps,1990,590
Todd,Stottlemyre,,Topps,1990,591
R.J.,Reynolds,,Topps,1990,592
Scott,Bradley,,Topps,1990,593
Luis,Sojo,,Topps,1990,594
Greg,Swindell,,Topps,1990,595
Jose,DeJesus,,Topps,1990,596
Chris,Bosio,,Topps,1990,597
Brady,Anderson,,Topps,1990,598
Frank,Williams,,Topps,1990,599
Darryl,Strawberry,,Topps,1990,600
Luis,Rivera,,Topps,1990,601
Scott,Garrelts,,Topps,1990,602
Tony,Armas,,Topps,1990,603
Ron,Robinson,,Topps,1990,604
Mike,Scioscia,,Topps,1990,605
Storm,Davis,,Topps,1990,606
Steve,Jeltz,,Topps,1990,607
Eric,Anthony,1990,Topps,1990,608
Sparky,Anderson,,Topps,1990,609
Pedro,Guerrero,,Topps,1990,610
Walt,Terrell,,Topps,1990,611
Dave,Gallagher,,Topps,1990,612
Jeff,Pico,,Topps,1990,613
Nelson,Santovenia,,Topps,1990,614
Rob,Deer,,Topps,1990,615
Brian,Holman,,Topps,1990,616
Geronimo,Berroa,,Topps,1990,617
Ed,Whitson,,Topps,1990,618
Rob,Ducey,,Topps,1990,619
Tony,Castillo,,Topps,1990,620
Melido,Perez,,Topps,1990,621
Sid,Bream,,Topps,1990,622
Jim,Corsi,,Topps,1990,623
Darrin,Jackson,,Topps,1990,624
Roger,McDowell,,Topps,1990,625
Bob,Melvin,,Topps,1990,626
Jose,Rijo,,Topps,1990,627
Candy,Maldonado,,Topps,1990,628
Eric,Hetzel,,Topps,1990,629
Gary,Gaetti,,Topps,1990,630
John,Wetteland,,Topps,1990,631
Scott,Lusader,,Topps,1990,632
Dennis,Cook,,Topps,1990,633
Luis,Polonia,,Topps,1990,634
Brian,Downing,,Topps,1990,635
Jesse,Orosco,,Topps,1990,636
Craig,Reynolds,,Topps,1990,637
Jeff,Montgomery,,Topps,1990,638
Tony,LaRussa,,Topps,1990,639
Rick,Sutcliffe,,Topps,1990,640
Doug,Strange,1990,Topps,1990,641
Jack,Armstrong,,Topps,1990,642
Alfredo,Griffin,,Topps,1990,643
Paul,Assenmacher,,Topps,1990,644
Jose,Oquendo,,Topps,1990,645
Checklist,5,,Topps,1990,646
Rex,Hudler,,Topps,1990,647
Jim,Clancy,,Topps,1990,648
Dan,Murphy,1990,Topps,1990,649
Mike,Witt,,Topps,1990,650
Rafael,Santana,,Topps,1990,651
Mike,Boddicker,,Topps,1990,652
John,Moses,,Topps,1990,653
Paul,Coleman,1990,Topps,1990,654
Gregg,Olson,,Topps,1990,655
Mackey,Sasser,,Topps,1990,656
Terry,Mulholland,,Topps,1990,657
Donell,Nixon,,Topps,1990,658
Greg,Cadaret,,Topps,1990,659
Vince,Coleman,,Topps,1990,660
Dick,Howser TBC'85,,Topps,1990,661
Mike,Schmidt TBC,,Topps,1990,662
Fred,Lynn TBC'75,,Topps,1990,663
Johnny,Bench TBC,,Topps,1990,664
Sandy,Koufax TBC,,Topps,1990,665
Brian,Fisher,,Topps,1990,666
Curt,Wilkerson,,Topps,1990,667
Joe,Oliver,,Topps,1990,668
Tom,Lasorda,,Topps,1990,669
Dennis,Eckersley,,Topps,1990,670
Bob,Boone,,Topps,1990,671
Roy,Smith,,Topps,1990,672
Joey,Meyer,,Topps,1990,673
Spike,Owen,,Topps,1990,674
Jim,Abbott,,Topps,1990,675
